##os,I-MISC,6168
W,B-MISC,6169
##ML,I-MISC,6170
W,B-MISC,6171
##ML,I-MISC,6172
se,B-MISC,6173
P,B-MISC,6174
##KA,I-MISC,6175
-,I-MISC,6176
HC,B-MISC,6177
CH,B-ORG,6178
##omb,I-MISC,6179
##ela,I-MISC,6180
##sto,I-MISC,6181
##oe,I-MISC,6182
E,B-MISC,6183
##sal,I-LOC,6184
Post,B-MISC,6185
To,B-MISC,6186
##ille,I-MISC,6187
##ct,I-MISC,6188
Based,I-MISC,6189
OS,B-MISC,6190
##AS,I-MISC,6191
R,B-ORG,6192
##ER,B-ORG,6193
##A,I-ORG,6194
FL,B-MISC,6195
N,B-MISC,6196
OS,B-MISC,6197
##AS,I-MISC,6198
O,I-MISC,6199
##ais,I-MISC,6200
C,I-MISC,6201
WC,B-ORG,6202
WC,B-ORG,6203
WC,B-ORG,6204
WC,B-ORG,6205
N,B-MISC,6206
C,B-ORG,6207
N,B-ORG,6208
NC,B-ORG,6209
##D,I-ORG,6210
Trials,I-MISC,6211
##al,I-MISC,6212
Cancer,I-MISC,6213
NHS,B-ORG,6214
SS,B-MISC,6215
SS,B-MISC,6216
System,B-MISC,6217
Sc,I-MISC,6218
##osis,I-MISC,6219
D,B-MISC,6220
B,B-MISC,6221
B,B-MISC,6222
P,B-ORG,6223
P,B-MISC,6224
General,B-ORG,6225
Surgery,I-ORG,6226
P,B-ORG,6227
Au,B-LOC,6228
##stra,I-LOC,6229
##lasia,I-LOC,6230
L,B-ORG,6231
L,B-ORG,6232
L,B-MISC,6233
CA,B-ORG,6234
CA,B-ORG,6235
CA,B-ORG,6236
D,B-MISC,6237
P,B-MISC,6238
P,B-MISC,6239
Hybrid,B-MISC,6240
DE,B-MISC,6241
T,B-MISC,6242
TV,B-MISC,6243
AB,B-MISC,6244
AB,B-MISC,6245
AB,B-MISC,6246
A,B-MISC,6247
human,B-MISC,6248
EA,B-MISC,6249
T,B-PER,6250
Que,I-PER,6251
##rva,I-PER,6252
L,B-MISC,6253
L,B-MISC,6254
Frank,B-PER,6255
Star,B-PER,6256
MR,B-MISC,6257
MR,B-MISC,6258
MR,B-MISC,6259
MR,B-MISC,6260
G,B-MISC,6261
A,B-MISC,6262
U,B-MISC,6263
U,B-MISC,6264
U,B-MISC,6265
i,B-MISC,6266
##Pad,I-MISC,6267
i,B-MISC,6268
##Pad,I-MISC,6269
i,B-MISC,6270
##Pad,I-MISC,6271
CA,B-ORG,6272
##L,I-ORG,6273
S,I-ORG,6274
CA,B-ORG,6275
S,B-MISC,6276
C,B-MISC,6277
T,B-MISC,6278
T,B-MISC,6279
PS,B-MISC,6280
##A,I-MISC,6281
G,B-PER,6282
##lea,B-PER,6283
PS,B-MISC,6284
##A,I-MISC,6285
##ora,B-MISC,6286
C,B-MISC,6287
MR,B-MISC,6288
PA,B-ORG,6289
Dutch,B-MISC,6290
D,B-ORG,6291
##NF,I-ORG,6292
##CS,I-ORG,6293
R,B-ORG,6294
Fe,B-MISC,6295
Se,B-MISC,6296
C,B-MISC,6297
C,B-MISC,6298
PT,B-MISC,6299
PT,B-MISC,6300
##SD,I-MISC,6301
PT,B-MISC,6302
BC,B-MISC,6303
US,B-LOC,6304
BC,B-MISC,6305
United,B-LOC,6306
States,I-LOC,6307
E,B-MISC,6308
##SD,I-MISC,6309
S,B-ORG,6310
E,B-MISC,6311
##SD,I-MISC,6312
BC,B-MISC,6313
BC,B-MISC,6314
CT,B-MISC,6315
CT,B-MISC,6316
P,B-MISC,6317
T,B-MISC,6318
CT,B-MISC,6319
P,B-MISC,6320
P,B-MISC,6321
CT,B-MISC,6322
P,B-MISC,6323
T,B-MISC,6324
Lund,B-PER,6325
Mackay,B-PER,6326
CD,B-ORG,6327
Alzheimer,B-MISC,6328
Alzheimer,B-MISC,6329
P,B-MISC,6330
P,B-MISC,6331
Alzheimer,B-MISC,6332
Thoroughbred,B-MISC,6333
HP,B-MISC,6334
HP,B-MISC,6335
O,B-ORG,6336
##PS,I-ORG,6337
##CC,I-ORG,6338
Southwestern,B-LOC,6339
Ontario,I-LOC,6340
O,B-ORG,6341
##PS,I-ORG,6342
##CC,I-ORG,6343
Pi,B-PER,6344
##nna,B-PER,6345
e,B-MISC,6346
##H,I-MISC,6347
SC,B-MISC,6348
##IP,I-MISC,6349
PD,B-MISC,6350
SS,B-MISC,6351
SC,B-MISC,6352
##IP,I-MISC,6353
SC,B-MISC,6354
OR,B-MISC,6355
I,B-ORG,6356
##GB,I-ORG,6357
##C,I-ORG,6358
PS,B-MISC,6359
H,B-MISC,6360
H,B-MISC,6361
H,B-MISC,6362
G,B-MISC,6363
C,B-MISC,6364
G,B-MISC,6365
CD,B-MISC,6366
D,B-MISC,6367
IL,B-MISC,6368
U,B-ORG,6369
##TI,I-ORG,6370
D,B-ORG,6371
##MS,I-ORG,6372
##A,I-ORG,6373
PC,B-MISC,6374
J,B-MISC,6375
J,B-MISC,6376
T,B-MISC,6377
T,B-MISC,6378
T,B-MISC,6379
ATP,B-ORG,6380
African,B-MISC,6381
African,B-MISC,6382
S,B-ORG,6383
##ko,I-ORG,6384
##g,I-ORG,6385
BT,B-MISC,6386
EC,I-MISC,6387
EC,B-MISC,6388
##T,I-MISC,6389
EC,B-MISC,6390
EC,B-MISC,6391
I,B-LOC,6392
##CU,I-LOC,6393
EU,B-MISC,6394
##S,I-MISC,6395
A,I-MISC,6396
D,I-MISC,6397
Bo,B-PER,6398
##hler,I-PER,6399
L,B-ORG,6400
B,B-ORG,6401
MB,B-MISC,6402
##D,I-MISC,6403
So,B-PER,6404
##mo,B-PER,6405
U,B-ORG,6406
OS,B-MISC,6407
U,B-ORG,6408
S,B-MISC,6409
S,B-MISC,6410
Per,B-MISC,6411
##ce,I-MISC,6412
##val,B-MISC,6413
S,I-MISC,6414
Per,B-MISC,6415
##ce,I-MISC,6416
CC,B-ORG,6417
Me,B-MISC,6418
##dic,B-MISC,6419
##aid,I-MISC,6420
BP,B-MISC,6421
HC,B-MISC,6422
HC,B-MISC,6423
OS,B-MISC,6424
P,B-MISC,6425
OS,B-MISC,6426
SE,B-MISC,6427
##ER,I-MISC,6428
Me,B-MISC,6429
##dic,B-MISC,6430
##are,I-MISC,6431
##his,I-MISC,6432
DR,B-MISC,6433
China,B-LOC,6434
China,B-LOC,6435
China,B-LOC,6436
PD,B-MISC,6437
Simple,B-MISC,6438
Should,I-MISC,6439
##er,I-MISC,6440
Test,I-MISC,6441
Portuguese,B-MISC,6442
Brazilian,I-MISC,6443
Simple,B-MISC,6444
Should,I-MISC,6445
##er,I-MISC,6446
Test,I-MISC,6447
Simple,B-MISC,6448
Should,I-MISC,6449
##er,I-MISC,6450
Test,I-MISC,6451
Brazilian,B-MISC,6452
Portuguese,B-MISC,6453
A,B-ORG,6454
SS,B-MISC,6455
SS,B-MISC,6456
P,B-MISC,6457
T,B-MISC,6458
Day,B-MISC,6459
Savings,I-MISC,6460
Time,I-MISC,6461
DS,B-MISC,6462
DS,B-MISC,6463
Pierre,B-PER,6464
Robin,I-PER,6465
Fu,B-PER,6466
VP,B-MISC,6467
K,B-MISC,6468
CP,B-MISC,6469
CP,B-MISC,6470
PS,B-MISC,6471
PP,B-MISC,6472
T,B-MISC,6473
T,B-MISC,6474
MI,B-MISC,6475
T,B-MISC,6476
MI,B-MISC,6477
MD,B-MISC,6478
SL,B-MISC,6479
##CO,I-MISC,6480
MD,B-MISC,6481
HD,B-MISC,6482
##L,I-MISC,6483
C,I-MISC,6484
SL,B-MISC,6485
IS,B-MISC,6486
N,B-MISC,6487
S,B-MISC,6488
Turkish,B-MISC,6489
CT,B-MISC,6490
Spanish,B-MISC,6491
Spanish,B-MISC,6492
CB,B-ORG,6493
##I,I-ORG,6494
CB,B-ORG,6495
##I,I-ORG,6496
CB,B-ORG,6497
##I,I-ORG,6498
CB,B-MISC,6499
CB,B-ORG,6500
##I,I-ORG,6501
CB,B-ORG,6502
##I,I-ORG,6503
G,B-MISC,6504
F,B-MISC,6505
PS,B-MISC,6506
##A,I-MISC,6507
PS,B-MISC,6508
##A,I-MISC,6509
F,B-MISC,6510
PS,B-MISC,6511
PS,B-MISC,6512
##A,I-MISC,6513
F,B-MISC,6514
PS,B-MISC,6515
##A,I-MISC,6516
PS,B-MISC,6517
##A,I-MISC,6518
He,B-MISC,6519
B,B-MISC,6520
H,B-MISC,6521
MR,B-MISC,6522
United,B-LOC,6523
Kingdom,I-LOC,6524
BS,B-MISC,6525
##S,I-MISC,6526
Liverpool,B-ORG,6527
Care,I-ORG,6528
Path,I-MISC,6529
##way,I-MISC,6530
L,B-ORG,6531
##CP,I-ORG,6532
Australian,B-MISC,6533
Erica,B-MISC,6534
##ceae,I-MISC,6535
St,B-MISC,6536
##ide,I-MISC,6537
##ae,I-MISC,6538
pH,B-MISC,6539
AL,B-MISC,6540
HD,B-MISC,6541
Scottish,B-MISC,6542
CO,B-MISC,6543
PD,B-MISC,6544
U,B-LOC,6545
.,I-LOC,6546
S,I-LOC,6547
Hispanic,B-MISC,6548
Australia,B-LOC,6549
NBC,B-ORG,6550
##A,I-ORG,6551
RC,B-ORG,6552
R,B-MISC,6553
L,B-ORG,6554
##GA,I-ORG,6555
C,I-MISC,6556
C,I-MISC,6557
HC,B-MISC,6558
Men,B-MISC,6559
##gh,I-MISC,6560
Men,B-MISC,6561
##gh,I-MISC,6562
Chennai,B-LOC,6563
India,B-LOC,6564
Newcastle,B-LOC,6565
-,I-LOC,6566
upon,I-LOC,6567
-,I-LOC,6568
Tyne,I-LOC,6569
UK,B-LOC,6570
Parkinson,B-MISC,6571
##ian,I-MISC,6572
I,B-MISC,6573
##CS,I-MISC,6574
##I,I-MISC,6575
OH,B-MISC,6576
IV,B-MISC,6577
I,B-MISC,6578
##CS,I-MISC,6579
L,B-MISC,6580
L,B-MISC,6581
I,B-ORG,6582
##CF,I-ORG,6583
I,B-ORG,6584
##CF,I-ORG,6585
A,B-MISC,6586
A,B-MISC,6587
I,B-MISC,6588
##CS,I-MISC,6589
I,B-MISC,6590
##CS,I-MISC,6591
I,B-MISC,6592
##CS,I-MISC,6593
Ta,B-MISC,6594
Mo,I-MISC,6595
##dified,I-MISC,6596
Ta,B-MISC,6597
##l,I-MISC,6598
Canadian,B-MISC,6599
Canada,B-LOC,6600
RA,B-MISC,6601
RA,B-PER,6602
L,B-ORG,6603
##TP,I-ORG,6604
L,B-ORG,6605
##TP,I-ORG,6606
Asian,B-MISC,6607
European,B-MISC,6608
Caucasian,B-MISC,6609
Austrian,B-MISC,6610
Asian,B-MISC,6611
Han,B-MISC,6612
Chinese,I-MISC,6613
LP,B-MISC,6614
SR,B-MISC,6615
DE,B-MISC,6616
Po,B-MISC,6617
non,B-MISC,6618
DE,B-MISC,6619
DE,B-MISC,6620
AC,B-MISC,6621
GP,B-MISC,6622
CT,B-MISC,6623
CT,B-MISC,6624
MS,B-MISC,6625
Trials,I-MISC,6626
Alliance,B-ORG,6627
for,I-ORG,6628
a,I-ORG,6629
Health,I-ORG,6630
##ier,I-ORG,6631
Generation,I-ORG,6632
Alliance,B-ORG,6633
Alliance,B-ORG,6634
P,B-ORG,6635
E,B-MISC,6636
CP,B-ORG,6637
##BR,I-ORG,6638
MA,B-ORG,6639
CT,B-ORG,6640
DS,B-MISC,6641
##A,I-MISC,6642
MA,B-ORG,6643
H,B-ORG,6644
me,B-MISC,6645
##dic,B-MISC,6646
##are,I-MISC,6647
Me,B-MISC,6648
##dic,I-MISC,6649
##are,I-MISC,6650
N,I-MISC,6651
N,B-MISC,6652
Me,B-MISC,6653
##dic,I-MISC,6654
##are,I-MISC,6655
Part,I-MISC,6656
B,I-MISC,6657
F,B-MISC,6658
P,I-ORG,6659
F,B-MISC,6660
P,I-ORG,6661
##A,B-MISC,6662
SR,B-MISC,6663
SR,B-MISC,6664
Australia,B-LOC,6665
African,B-MISC,6666
American,I-MISC,6667
African,B-MISC,6668
Americans,I-MISC,6669
GP,B-MISC,6670
##CA,I-MISC,6671
PA,B-MISC,6672
WHO,B-ORG,6673
Italian,B-MISC,6674
Italy,B-LOC,6675
B,B-MISC,6676
B,B-MISC,6677
Ski,B-MISC,6678
S,B-MISC,6679
B,B-MISC,6680
S,B-MISC,6681
HD,B-MISC,6682
##AC,I-MISC,6683
B,B-MISC,6684
HD,B-MISC,6685
##AC,I-MISC,6686
T,B-MISC,6687
ST,B-MISC,6688
HC,B-ORG,6689
##C,I-ORG,6690
HC,B-ORG,6691
##C,I-ORG,6692
PC,B-MISC,6693
V,B-MISC,6694
O,B-MISC,6695
L,B-MISC,6696
##LD,B-MISC,6697
D,B-MISC,6698
PS,B-MISC,6699
##A,I-MISC,6700
France,B-LOC,6701
Falls,B-PER,6702
T,B-MISC,6703
T,B-MISC,6704
3D,B-MISC,6705
L,B-MISC,6706
AM,B-MISC,6707
So,B-MISC,6708
Center,B-ORG,6709
for,I-ORG,6710
Me,B-MISC,6711
##dic,I-ORG,6712
##are,I-ORG,6713
Me,B-MISC,6714
##dic,I-MISC,6715
##aid,I-ORG,6716
Services,I-ORG,6717
A,B-ORG,6718
##cc,I-ORG,6719
##red,I-ORG,6720
##itation,I-ORG,6721
Council,I-ORG,6722
on,I-ORG,6723
Graduate,I-ORG,6724
Medical,I-ORG,6725
Education,I-ORG,6726
Co,B-PER,6727
##ur,B-PER,6728
##vo,I-PER,6729
##isi,B-PER,6730
##er,I-PER,6731
Co,B-PER,6732
##ur,I-PER,6733
##vo,I-PER,6734
##isi,I-PER,6735
##er,I-PER,6736
B,B-MISC,6737
Q,I-MISC,6738
F,B-ORG,6739
##WS,I-ORG,6740
S,B-ORG,6741
##GA,I-ORG,6742
F,B-ORG,6743
##WS,I-ORG,6744
S,B-ORG,6745
##GA,I-ORG,6746
F,B-ORG,6747
##WS,I-ORG,6748
S,B-ORG,6749
##GA,I-ORG,6750
Hi,B-PER,6751
##lde,B-PER,6752
##gard,B-PER,6753
von,I-PER,6754
Bing,I-PER,6755
Baker,B-PER,6756
MR,B-MISC,6757
MR,B-MISC,6758
MS,B-MISC,6759
FA,B-MISC,6760
HP,B-ORG,6761
HC,B-MISC,6762
CT,B-MISC,6763
CT,B-MISC,6764
Cho,B-MISC,6765
##tom,I-MISC,6766
Para,B-MISC,6767
##cho,I-MISC,6768
##nd,I-MISC,6769
##tom,I-MISC,6770
##a,I-MISC,6771
P,B-MISC,6772
C,B-MISC,6773
Cho,B-MISC,6774
##tom,I-MISC,6775
Da,B-MISC,6776
C,B-MISC,6777
P,B-MISC,6778
C,B-MISC,6779
P,B-MISC,6780
Da,B-MISC,6781
C,B-MISC,6782
PA,B-MISC,6783
PD,B-MISC,6784
PD,B-MISC,6785
D,B-MISC,6786
D,B-MISC,6787
D,B-MISC,6788
M,B-ORG,6789
MC,B-MISC,6790
L,B-MISC,6791
I,B-ORG,6792
##HC,I-ORG,6793
E,B-MISC,6794
##SD,I-MISC,6795
IL,B-MISC,6796
10,I-MISC,6797
HIV,B-MISC,6798
H,B-MISC,6799
CO,B-MISC,6800
HIV,B-MISC,6801
HIV,B-MISC,6802
CO,B-MISC,6803
HIV,B-MISC,6804
CO,B-MISC,6805
R,B-MISC,6806
##WI,I-MISC,6807
B,B-MISC,6808
Upper,B-LOC,6809
Silesia,I-LOC,6810
Poland,B-LOC,6811
HD,B-MISC,6812
E,B-MISC,6813
HD,B-MISC,6814
E,B-MISC,6815
O,B-MISC,6816
P,B-MISC,6817
##mo,I-MISC,6818
P,B-MISC,6819
##mo,I-MISC,6820
P,B-MISC,6821
P,B-MISC,6822
Down,B-MISC,6823
DS,B-MISC,6824
M,B-ORG,6825
##HC,I-ORG,6826
&,I-ORG,6827
CH,I-ORG,6828
##C,I-ORG,6829
M,B-ORG,6830
##HC,I-ORG,6831
L,B-ORG,6832
M,B-ORG,6833
OS,B-ORG,6834
D,B-MISC,6835
E,B-ORG,6836
CT,B-MISC,6837
Morse,B-MISC,6838
I,B-MISC,6839
##G,I-MISC,6840
California,B-LOC,6841
S,B-MISC,6842
SS,B-MISC,6843
Ch,B-MISC,6844
##lam,I-LOC,6845
##yd,I-MISC,6846
AC,B-MISC,6847
CP,B-MISC,6848
I,I-MISC,6849
Iranian,B-MISC,6850
EC,B-MISC,6851
EC,B-MISC,6852
EC,B-MISC,6853
AN,B-ORG,6854
##CA,I-ORG,6855
AN,B-ORG,6856
##CA,I-ORG,6857
AN,B-ORG,6858
##CA,I-ORG,6859
AN,B-ORG,6860
##CA,I-ORG,6861
PC,B-ORG,6862
PC,B-ORG,6863
Swiss,B-MISC,6864
Internet,B-MISC,6865
Internet,B-MISC,6866
Health,B-ORG,6867
of,I-ORG,6868
the,I-ORG,6869
Nation,I-ORG,6870
Scale,I-MISC,6871
Ho,B-ORG,6872
##N,I-ORG,6873
##OS,I-ORG,6874
Ho,B-ORG,6875
##N,I-ORG,6876
##OS,I-ORG,6877
##CA,I-ORG,6878
Ho,B-ORG,6879
##N,I-ORG,6880
##OS,I-ORG,6881
Canada,B-LOC,6882
L,B-MISC,6883
L,B-MISC,6884
French,B-MISC,6885
English,B-MISC,6886
C,B-PER,6887
##ro,I-PER,6888
##hn,I-PER,6889
PP,B-MISC,6890
Na,I-MISC,6891
Belgrade,B-LOC,6892
Serbia,B-LOC,6893
MR,B-MISC,6894
MR,B-MISC,6895
MR,B-MISC,6896
##DS,I-MISC,6897
C,B-ORG,6898
##LE,I-ORG,6899
2,I-MISC,6900
SA,B-ORG,6901
##O,I-ORG,6902
TV,B-MISC,6903
P,B-ORG,6904
SE,B-ORG,6905
##S,I-ORG,6906
P,B-ORG,6907
##ES,B-ORG,6908
T,B-ORG,6909
##TI,I-ORG,6910
T,B-ORG,6911
Iran,B-LOC,6912
V,B-MISC,6913
##T,I-MISC,6914
V,B-MISC,6915
V,B-MISC,6916
##T,I-MISC,6917
X,I-MISC,6918
L,B-MISC,6919
ABC,B-MISC,6920
##A,I-MISC,6921
L,B-ORG,6922
##X,I-ORG,6923
##RA,I-ORG,6924
ABC,B-MISC,6925
##A,I-MISC,6926
Down,B-MISC,6927
L,B-MISC,6928
CT,B-MISC,6929
HC,B-MISC,6930
HIV,B-MISC,6931
HC,B-MISC,6932
HC,B-MISC,6933
AN,B-ORG,6934
R,B-PER,6935
##iba,I-PER,6936
Man,B-PER,6937
Inter,B-MISC,6938
##fer,I-MISC,6939
##on,I-MISC,6940
E,B-MISC,6941
Man,B-PER,6942
Mumbai,B-LOC,6943
India,B-LOC,6944
T,B-MISC,6945
T,B-MISC,6946
T,B-MISC,6947
T,B-MISC,6948
T,B-MISC,6949
P,B-ORG,6950
##WA,I-ORG,6951
Australia,B-LOC,6952
Australian,B-MISC,6953
AL,B-MISC,6954
U,B-ORG,6955
.,I-ORG,6956
S,I-ORG,6957
.,I-ORG,6958
Food,I-ORG,6959
and,I-ORG,6960
Drug,I-ORG,6961
Administration,I-ORG,6962
Bart,B-MISC,6963
##hel,I-MISC,6964
Index,I-MISC,6965
North,B-MISC,6966
##wick,I-MISC,6967
Park,I-MISC,6968
De,I-MISC,6969
##pen,I-MISC,6970
##den,I-MISC,6971
##cy,I-MISC,6972
Scale,I-MISC,6973
Fun,B-MISC,6974
##ctional,B-MISC,6975
Independence,I-MISC,6976
Me,I-MISC,6977
Bart,B-MISC,6978
##hel,I-MISC,6979
Index,I-MISC,6980
N,B-MISC,6981
F,B-MISC,6982
R,B-MISC,6983
##MA,I-MISC,6984
K,B-MISC,6985
DR,B-MISC,6986
AR,B-MISC,6987
N,B-MISC,6988
AR,B-MISC,6989
N,B-MISC,6990
AR,B-MISC,6991
SD,B-MISC,6992
N,B-MISC,6993
Nan,B-MISC,6994
##os,I-MISC,6995
United,B-LOC,6996
States,I-LOC,6997
UK,B-LOC,6998
US,B-LOC,6999
US,B-LOC,7000
UK,B-LOC,7001
PD,B-MISC,7002
HIV,B-MISC,7003
HIV,B-MISC,7004
HIV,B-MISC,7005
HIV,B-MISC,7006
New,B-LOC,7007
Zealand,I-LOC,7008
AC,B-ORG,7009
##LS,I-MISC,7010
Alzheimer,B-MISC,7011
AD,B-MISC,7012
AD,B-MISC,7013
F,B-MISC,7014
##TL,I-MISC,7015
##D,I-MISC,7016
AD,B-MISC,7017
AD,B-MISC,7018
AD,B-MISC,7019
F,B-MISC,7020
##TL,I-MISC,7021
AD,B-MISC,7022
F,B-MISC,7023
##D,I-MISC,7024
AD,B-MISC,7025
AD,B-MISC,7026
F,B-MISC,7027
##TL,I-MISC,7028
F,B-ORG,7029
##TL,I-MISC,7030
AD,B-MISC,7031
Horne,B-PER,7032
CP,B-MISC,7033
MB,B-MISC,7034
OS,B-ORG,7035
##A,I-ORG,7036
CP,B-MISC,7037
CP,B-MISC,7038
OS,B-ORG,7039
##A,I-ORG,7040
MB,B-MISC,7041
MR,B-MISC,7042
MR,B-MISC,7043
D,B-MISC,7044
D,B-MISC,7045
D,B-MISC,7046
I,B-ORG,7047
B,B-MISC,7048
B,B-MISC,7049
Ka,B-MISC,7050
##ry,B-MISC,7051
##is,I-MISC,7052
Ka,B-MISC,7053
##ry,B-MISC,7054
##dak,I-MISC,7055
##is,I-MISC,7056
PT,B-MISC,7057
Iraq,B-LOC,7058
Afghanistan,B-MISC,7059
War,I-MISC,7060
Veterans,I-MISC,7061
PT,B-MISC,7062
Veterans,B-MISC,7063
RA,B-MISC,7064
E,B-MISC,7065
F,B-MISC,7066
##SD,I-MISC,7067
F,B-MISC,7068
##SD,I-MISC,7069
F,B-MISC,7070
##SD,I-MISC,7071
Home,B-MISC,7072
Medicine,I-MISC,7073
##s,I-MISC,7074
Review,I-MISC,7075
Australian,B-MISC,7076
DR,B-MISC,7077
Do,B-PER,7078
CP,B-ORG,7079
##P,I-ORG,7080
Do,B-PER,7081
##pp,I-PER,7082
CP,B-ORG,7083
##P,I-ORG,7084
D,B-MISC,7085
D,B-MISC,7086
D,B-MISC,7087
HIV,B-MISC,7088
He,B-MISC,7089
##titis,I-MISC,7090
C,I-MISC,7091
A,B-MISC,7092
##po,I-MISC,7093
##cy,I-MISC,7094
##nac,I-MISC,7095
##eae,I-MISC,7096
ST,B-ORG,7097
S,B-ORG,7098
MI,B-ORG,7099
Brass,B-MISC,7100
##ica,I-MISC,7101
L,B-MISC,7102
OR,B-ORG,7103
C,B-ORG,7104
Huntington,B-PER,7105
C,B-ORG,7106
P,B-ORG,7107
HD,B-MISC,7108
LP,B-MISC,7109
T,B-MISC,7110
LP,B-MISC,7111
LP,B-MISC,7112
PA,B-ORG,7113
##CS,I-ORG,7114
N,B-MISC,7115
##eur,B-MISC,7116
##os,I-MISC,7117
##cie,I-MISC,7118
##nce,I-MISC,7119
Critical,I-MISC,7120
Care,I-MISC,7121
Report,I-MISC,7122
UV,B-MISC,7123
UV,B-MISC,7124
AD,B-MISC,7125
V,B-MISC,7126
I,B-MISC,7127
##CD,I-MISC,7128
B,B-MISC,7129
Hall,B-PER,7130
M,B-ORG,7131
M,B-ORG,7132
Di,B-MISC,7133
##ag,I-MISC,7134
##nos,I-MISC,7135
##tic,I-MISC,7136
and,I-MISC,7137
Statistical,I-MISC,7138
Manual,I-MISC,7139
of,I-MISC,7140
Mental,I-MISC,7141
Di,I-MISC,7142
##sor,I-MISC,7143
##ders,I-MISC,7144
Edition,I-MISC,7145
HP,B-MISC,7146
##D,I-MISC,7147
HP,B-MISC,7148
##D,I-MISC,7149
DS,B-MISC,7150
##M,I-MISC,7151
HP,B-MISC,7152
##D,I-MISC,7153
B,I-MISC,7154
##co,I-MISC,7155
CT,B-ORG,7156
CT,B-MISC,7157
Am,B-MISC,7158
La,B-MISC,7159
##os,I-MISC,7160
V,B-MISC,7161
Via,B-MISC,7162
##gra,I-MISC,7163
U,B-LOC,7164
.,I-LOC,7165
S,I-LOC,7166
.,I-LOC,7167
I,B-MISC,7168
##CD,I-MISC,7169
PM,B-MISC,7170
I,B-MISC,7171
##CD,I-MISC,7172
I,B-MISC,7173
##CD,I-MISC,7174
I,B-MISC,7175
##CD,I-MISC,7176
I,B-MISC,7177
##CD,I-MISC,7178
DS,B-MISC,7179
Polish,B-MISC,7180
DS,B-MISC,7181
DS,B-MISC,7182
DS,B-MISC,7183
European,B-MISC,7184
B,B-MISC,7185
Australian,B-MISC,7186
HIV,B-MISC,7187
L,B-ORG,7188
##T,I-ORG,7189
##BI,I-ORG,7190
HIV,B-MISC,7191
T,B-MISC,7192
American,B-MISC,7193
Association,I-MISC,7194
for,I-MISC,7195
the,I-MISC,7196
Surgery,I-MISC,7197
of,I-MISC,7198
T,I-MISC,7199
##ra,I-MISC,7200
##uma,I-MISC,7201
SV,B-MISC,7202
SV,B-MISC,7203
G,B-MISC,7204
AA,B-MISC,7205
MP,B-MISC,7206
MP,B-MISC,7207
##FL,I-MISC,7208
CB,B-MISC,7209
##T,I-MISC,7210
He,B-ORG,7211
G,B-MISC,7212
Egyptian,B-MISC,7213
GP,B-MISC,7214
##C,I-MISC,7215
GP,B-MISC,7216
##C,I-MISC,7217
HC,B-MISC,7218
Egyptian,B-MISC,7219
R,B-MISC,7220
##T,I-MISC,7221
E,B-ORG,7222
##L,I-ORG,7223
##IS,I-ORG,7224
##A,I-ORG,7225
the,I-MISC,7226
Cy,B-MISC,7227
##lin,I-MISC,7228
D,I-MISC,7229
##1,I-MISC,7230
G,I-MISC,7231
G,B-MISC,7232
L,B-MISC,7233
CC,B-MISC,7234
L,B-MISC,7235
Foley,B-PER,7236
CS,B-MISC,7237
S,B-MISC,7238
##GA,I-MISC,7239
##PP,I-MISC,7240
S,B-MISC,7241
##GA,I-MISC,7242
MG,B-MISC,7243
MG,B-MISC,7244
MG,B-MISC,7245
MG,B-MISC,7246
PS,B-ORG,7247
ID,B-ORG,7248
Western,B-MISC,7249
Australian,I-MISC,7250
E,B-ORG,7251
##BR,I-ORG,7252
I,B-ORG,7253
##OR,I-ORG,7254
##T,I-ORG,7255
I,B-ORG,7256
##OR,I-ORG,7257
##T,I-ORG,7258
I,B-ORG,7259
##OR,I-ORG,7260
##T,I-ORG,7261
CB,B-MISC,7262
CB,B-MISC,7263
HIV,B-MISC,7264
1,I-MISC,7265
HIV,B-MISC,7266
HIV,B-MISC,7267
1,I-MISC,7268
HIV,B-MISC,7269
S,B-MISC,7270
##IS,I-MISC,7271
S,B-MISC,7272
##IS,I-MISC,7273
S,B-MISC,7274
##IS,I-MISC,7275
AC,B-ORG,7276
CD,B-MISC,7277
OH,B-ORG,7278
##CA,I-ORG,7279
T,B-MISC,7280
D,B-MISC,7281
Brazil,B-LOC,7282
Brazil,B-LOC,7283
HIV,B-MISC,7284
T,B-MISC,7285
HIV,B-MISC,7286
P,B-ORG,7287
##IT,B-ORG,7288
##C,I-ORG,7289
HIV,B-MISC,7290
PA,B-MISC,7291
PA,B-MISC,7292
St,B-MISC,7293
##oc,I-MISC,7294
V,B-MISC,7295
L,B-MISC,7296
L,B-MISC,7297
V,B-MISC,7298
GB,B-MISC,7299
T,B-MISC,7300
HIV,B-MISC,7301
HIV,B-MISC,7302
M,B-PER,7303
E,B-MISC,7304
MD,B-MISC,7305
G,B-MISC,7306
EC,B-ORG,7307
EC,B-ORG,7308
EC,B-ORG,7309
RC,B-MISC,7310
PA,B-MISC,7311
French,B-MISC,7312
CC,B-ORG,7313
##S,I-ORG,7314
BC,B-ORG,7315
##S,I-ORG,7316
MD,B-MISC,7317
##D,I-MISC,7318
MD,B-MISC,7319
PT,B-ORG,7320
##T,I-ORG,7321
B,B-MISC,7322
AI,B-MISC,7323
AI,B-MISC,7324
MR,B-MISC,7325
B,B-ORG,7326
Run,B-MISC,7327
O,B-ORG,7328
##ster,I-ORG,7329
##ix,I-ORG,7330
O,B-ORG,7331
##P,I-ORG,7332
